   posx(m)        px/pz(rad)         posy(m)       py/pz(rad)         posz(m)           pz/pz(rad)   
-0.0012555671       +0.032330091       -0.00045921903        -0.16068428       -6.8980543e-06       -0.00011753534       
+0.00020874361       +0.090154270       +0.00062920098        +0.17948680       -2.2253713e-06       +8.8037604e-05       
-0.00054289295       +0.081398860       -0.0016024638       -0.097395977       +1.7376412e-05       +3.2872461e-05       
+0.0013253018       -0.086206057       -0.0013247240       +0.046832840       +1.1021446e-05       +0.00010323305       
-0.00063504301       +0.022726206       -0.0017790932       -0.092395776       -6.8746643e-06       -0.00010700703       
+0.00076396869       -0.094408556       -0.00010288749        -0.17286604       +5.6747311e-06       -7.6237069e-05       
-0.00093278422       -0.039804757       -0.0014242073        +0.11903376       -1.6747439e-06       -0.00017397596       
+0.00056054083       -0.015936355       +0.0020283504       +0.014138699       -5.0409433e-06       -0.00010144292       
+0.0015198213       -0.099141101       -1.7790410e-05        -0.10866136       -1.4705627e-05       -4.4626568e-05       
+0.00019419767       +0.031439504       -0.00018062774        +0.20747566       -5.9673514e-06       +9.2617692e-05       
+0.00033161642        -0.14327892       -0.00024996055        -0.14994878       +6.4101091e-06       -0.00013859459       
-0.0015442151        -0.10463795       +0.00092123314       -0.038159842       -1.5801195e-05       -9.6322821e-05       
-0.0011812313        +0.10981017       -0.00026582097        +0.13423869       -1.4888505e-06       -5.4957149e-05       
+0.00092306127        -0.18966113       +5.8378218e-05       +0.014564869       +1.3144305e-05       +5.8642089e-05       
-0.00028967375        -0.15395858       -0.00094225930        -0.10638188       -1.3412214e-05       -0.00011383659       
-0.0016130077        +0.13222249       -0.00035139777       +0.0015662184       -6.9441937e-06       +8.6035003e-05       
+0.00054125243       +0.086261150       +0.0017357951       +0.065096923       -1.7466960e-05       +8.0415397e-07       
+0.0016717664       +0.098734610       +0.00083632643       +0.0068563954       +9.4517114e-06       +0.00011211588       
-0.0011228597        +0.15682122       +0.00076345240       -0.041332233       -1.7617126e-05       +2.8395217e-05       
-0.00025554022       +0.055777267       +0.0017553635        +0.10080109       +9.2163060e-06       +0.00010231262       
+0.00097439267        -0.16493895       +0.00061030350       -0.065681125       -8.9969463e-06       +1.2650570e-05       
+0.00061544977       +0.023110886       -0.0019590075       +0.045155092       -9.6750369e-06       -9.1453034e-06       
-0.00083391856       +0.012802074       +0.0010876520        -0.16059271       -1.6363943e-06       +8.4864066e-06       
-0.0019681854       +0.023282756       -0.00036872813       -0.064021504       +8.7213385e-06       -0.00013468822       
+0.0016005672       -0.072050577       -0.00089615065       +0.076796364       +1.0469784e-05       -1.9008787e-05       
+0.00047646803       -0.012126577       +0.00035943624        -0.20255559       -6.6000978e-06       -6.8323451e-05       
-0.00021309131        -0.15700106       +0.0012987971       -0.052591167       +1.3732859e-06       -0.00010865993       
+0.0011321198       -0.098649626       +0.0014731600       +0.022074375       +7.9119038e-06       +0.00013469574       
+0.0013963921       +0.049670510       -0.0010506288        +0.10832131       -1.4338093e-06       +0.00011197120       
+0.0015690440       -0.029671432       -0.00050294466        -0.12926354       -1.0547699e-06       -0.00013072637       
+0.00086807300        +0.11938305       -0.0014949644       -0.024514813       -9.7547456e-06       -3.1410746e-06       
+0.0015700870       +0.054676844       -0.0011335687       -0.065168335       +5.9383000e-07       +9.0856703e-05       
+0.00065317885       -0.051175391       +0.0018143154       +0.070251196       +1.8425287e-06       +0.00014629248       
+0.0011699426       +0.011975738       -0.0017026501       -0.043780519       -9.9982594e-06       -3.9104226e-06       
-0.00079388955        +0.14977855       -0.0012464654       +0.021563877       +6.7488675e-06       +0.00016408075       
-0.00015742227        +0.10566109       -0.0016664890       +0.074525444       +1.6168077e-05       -7.0941279e-05       
-0.00034180053        -0.14204866       +0.00080648078        +0.12995295       -1.1043342e-05       -7.7051852e-05       
+0.00040103469        +0.14992425       +0.0013735021       +0.042276867       +1.2824058e-05       -8.0357022e-05       
-0.00030862379        -0.14857333       +0.0011815652       +0.088036917       -1.4263753e-05       -4.8995155e-05       
+0.00047905108       +0.063746353       +0.0017610858       +0.085821049       +6.8547439e-06       +3.1778941e-05       
-0.00075808814        -0.12015854       +0.00027320726        +0.15429358       +4.4235472e-06       -0.00013245114       
+0.0019622584       +0.053778821       -9.2007905e-05       +0.057066513       -1.1610663e-05       -5.3070491e-05       
+0.00094684195       -0.079671899       +0.00082951404        +0.15014772       +1.6788783e-05       -4.6471790e-05       
-0.00098851577       -0.053950423       +0.00070171396        +0.16471695       -7.7201451e-06       -0.00015283297       
+0.0016835263       -0.070118762       -0.0010675510       -0.0090599746       +4.6507892e-06       -0.00017823159       
-0.00045535558        -0.10018236       +0.00041630895        -0.17576933       +5.4198102e-06       -3.2404964e-05       
+0.00054046045        +0.18588235       -0.00085233014       +0.00030420796       -1.2475739e-05       +8.5395178e-05       
-0.00087019147        -0.15056949       -0.00031525245        -0.11619224       +7.9615910e-07       -0.00011947050       
+0.00096935001        +0.13682468       -0.0011495615       +0.058358183       +1.3643573e-05       +0.00012994625       
+0.0015319668       +0.0094182363       -0.0013062571       -0.064163701       +1.0388890e-05       -2.6233531e-05       
-0.0013302837       -0.051309665       +0.00016568615        +0.15535197       -1.5338087e-05       +9.4097537e-05       
-0.00068242496       -0.075733381       -0.00029753820        +0.18292105       +1.8020344e-05       -5.3276163e-05       
-0.00052709493        +0.20007393       +0.00022522019       +0.037720972       +1.3875284e-05       +0.00010231226       
+0.0018745314       +0.0088621838       -3.7722741e-05       -0.097501466       -2.1236635e-06       +0.00012447649       
-0.00014506944        +0.16337013       -0.00056079000        -0.12121418       -6.2215052e-06       +0.00012595131       
+0.00062623426       -0.0025950211       -0.0013181196        +0.15308547       +3.1546428e-06       +0.00012587644       
+0.00064725110       +0.096268709       -0.0016091712       -0.073393864       -1.1603374e-05       -5.3128299e-05       
-0.0018781854       +0.023991782       +9.0474537e-05       +0.093833455       +8.8000346e-06       +0.00014941594       
+0.00038444480       -0.052023060       -0.0015238900        +0.13164801       +5.3168801e-06       +9.2863645e-05       
-0.00078222286        +0.15420576       -0.00096896548       +0.073830210       +5.2301430e-06       -7.7514837e-05       
+0.00044866379       -0.047593582       +0.0019314613       -0.056164165       +5.4783926e-06       -2.4053016e-05       
-0.0012709926        -0.14977963       -0.00066674745       -0.041283178       +6.9091735e-06       -2.6641935e-05       
-0.00067929640        -0.14710916       +0.00098653739       -0.093540800       +1.1864751e-05       +9.3101368e-05       
+0.0010808701       -0.084975350       +0.0012172849        -0.10495973       -4.2358278e-06       -6.4583519e-05       
-0.00046168085        +0.16802368       +0.00069954388       +0.097369993       +2.1515097e-06       +1.6219605e-05       
+0.00059109184        +0.20282849       +6.3088772e-05       +0.0080553200       -3.7234839e-06       -3.9342205e-05       
+0.0013879642       -0.095513313       -0.00039551643        +0.12159938       +4.2851211e-06       +7.9730412e-05       
+0.00043548323       +0.032786233       +0.00038078473        -0.20078999       -8.5701254e-06       +0.00016519856       
+0.0019257651       +0.011117148       -0.00058951245       -0.063666550       +1.8438748e-05       +4.9249149e-06       
-0.00076273427        +0.11872619       +0.0015152907       -0.043166874       +9.0281487e-07       -0.00017035499       
+1.3915223e-05       +0.046676089       +0.00094967184        -0.18313553       -8.7572581e-06       -0.00013383935       
-0.00047968050       +0.043526654       -0.0019626383       +0.044977651       -8.5952308e-06       -1.9590771e-06       
+0.00042724558        -0.14419308       +0.00090939397        +0.11769017       +1.0682274e-05       -0.00012242475       
-0.0011709681        +0.11961706       +0.0012538468       +0.031571516       -2.6063168e-06       -7.4563672e-05       
-0.00062034013        -0.17099177       -0.00053148809       +0.093950962       -4.8663459e-06       -9.7118758e-05       
-0.00053098086        -0.15335706       -0.0013203638       -0.031089889       -6.3756811e-06       -4.2502665e-05       
+0.0013030134       +0.053903903       -0.0014689807       +0.057226464       -1.0928631e-05       +0.00012675545       
+0.00080351817       -0.0020144852       -0.0018835565       -0.052911798       -1.3298095e-05       +0.00011067808       
+0.00065497626        +0.10963834       -0.0015942372       -0.054877631       -1.4711362e-05       +6.5840485e-05       
-0.00034859984        -0.17775925       +0.00085711766       -0.067660220       -9.5170454e-06       -8.3755448e-05       
-0.00089406256        -0.16369525       +0.00064105816       +0.076412123       +8.5743527e-06       -6.5937364e-05       
-0.0018284614       -0.095578002       -0.00046155252       -0.0063095155       -3.7423597e-06       -9.0931635e-05       
+0.0013316158       +0.063803737       -0.00062294113        +0.13803805       +9.2916552e-06       -3.2992479e-05       
-0.0011633871       +0.042047159       -0.00062381122        -0.15982465       +9.8587671e-07       -7.6883787e-05       
-0.00032300317        -0.11181679       -0.0013276045        +0.11647463       -1.1145045e-05       +4.5301692e-05       
+0.0015499621        +0.13932081       +0.00031384010       +0.017858144       -2.0419247e-06       +0.00013734869       
-0.00065534673        -0.12297866       +0.00097712740        +0.12558527       -4.1103751e-06       +3.6197213e-06       
-0.0020761308       -0.036460615       +0.00011074047       +0.013519646       -7.1755804e-06       -9.1892686e-05       
+0.00073653387        +0.12119745       -0.00053219288        +0.14762129       +1.0110124e-05       -6.0501990e-05       
-0.0018104203       +0.085708230       +0.00067153127       +0.010311272       -1.1510210e-05       +2.7768257e-05       
-6.8870441e-05       -0.0097339191       -0.00071924593        -0.19855139       +1.0087450e-05       +0.00011213537       
-0.00060169521        -0.18720457       -0.00010419609       +0.077223652       +5.7990156e-06       -6.8702243e-05       
+0.00028405018        +0.12051027       -0.00094115161        +0.14335532       -8.9454589e-06       -5.5404758e-05       
+0.00023147037       -0.024307760       +0.00048448748        -0.20313554       -1.2017149e-05       +6.6712442e-05       
-0.0011121813       -0.050904866       -0.0017236950       +0.0081216119       +4.3884318e-06       +3.4385474e-06       
-0.0016861081        -0.11843905       -0.00036979400       -0.030217375       -1.7600375e-05       +3.3146460e-05       
+0.0010192408        +0.16847960       -0.00015001215       +0.075756526       -6.5723932e-06       +3.4795225e-05       
+0.00086344021        +0.15761397       +0.00040264400        -0.10401590       +3.9133559e-06       +1.0141481e-05       
-0.00029567873        -0.15850939       +0.0013475627       -0.024067543       -8.1917786e-06       -0.00011288203       
+0.00049722188       -0.099393234       -0.0014658371        +0.10440252       -5.5278737e-07       +0.00014777718       
+0.00045583519       -0.095857282       +0.0017271315       +0.060346293       -3.6571428e-06       -3.2806140e-05       
+0.0015198350       -0.042738608       +3.5410494e-05        -0.14071201       -1.1438900e-05       +9.5683715e-05       
-0.00085418400       -0.074093316       +0.0017495974       -0.036618984       +1.1709873e-05       +6.2347653e-05       
-0.0017445901        -0.10847670       +0.00026513968       -0.042800144       -1.1679647e-05       -3.5335365e-05       
-2.1665462e-05       +0.083533743       -0.0016178882        +0.10760939       -1.4249009e-05       +6.9143973e-06       
-0.00058468976        +0.16207465       +0.0012264354       +0.0031193932       -8.5150716e-06       -5.4427415e-05       
-0.00045741183       +0.018639423       +0.0010194690        +0.17862007       -1.4776316e-05       +6.3897971e-05       
-0.00038876623        -0.18190612       -0.00052710398       +0.085780919       -1.1962546e-05       +0.00010011347       
+0.0013704809        +0.15612104       +0.00037131986       +0.014256177       +1.0300263e-05       -0.00015743312       
+0.0013357743        -0.16300750       +0.00013279954       -0.012134656       +1.6703751e-06       +0.00011687654       
-0.0012697708        -0.10163113       -0.00039506751        -0.12932569       +5.7989640e-06       +9.0807572e-05       
+0.0014743224       +0.048191076       -0.00077674053        -0.12102099       -6.5771424e-06       -1.4398747e-05       
+0.00017013356        -0.18647933       -0.00014105985       +0.097339657       +4.7302563e-06       +1.1994531e-05       
+0.00082618623        -0.17235783       +0.00058367779       -0.069268515       -8.8426816e-06       -8.4000550e-05       
-0.0010642502        -0.18011720       +0.00023282399       +0.020674147       +1.0639509e-05       +3.3665262e-05       
+0.0015992615       +0.0014994745       -0.0012157580       +0.066171641       +7.1620527e-07       -9.7658409e-05       
+0.0015059776       -0.052133220       +0.00088028800        -0.10766315       +1.5645040e-05       +3.2952337e-05       
+0.00061840957        +0.11866576       -0.0014568198       -0.074892431       -9.4833708e-06       +0.00013234274       
+0.00013508218       +0.051143473       -0.00049789378        -0.19864761       -9.7971807e-06       +0.00012813855       
+2.8953982e-05       +0.013401599       -0.0019088291       -0.090076147       +4.7641702e-06       -1.1591671e-05       
-0.00052290414       -0.052204327       +0.00087079740        +0.17803236       -4.7722198e-06       -5.4578658e-05       
+0.0011694737       +0.071262893       +0.00022331480        +0.15963772       -1.4729684e-05       -7.6025134e-06       
-0.00060646958        +0.17413901       +0.0010349307       -0.0049718919       -1.4571700e-05       +5.6365246e-05       
-0.0014711309       +0.012287763       +0.00058845219        -0.13957784       +1.5424174e-05       +2.2505959e-05       
-0.0016707509       -0.0088342410       -0.0012823368       +0.017377438       -3.2025318e-06       -6.0907144e-05       
+0.0013926437       -0.058543296       -0.0014687994       +0.018503600       -4.6703459e-06       +3.2434067e-05       
-0.00043005473       +0.046394758       -0.0018097877       +0.089346084       -5.0889342e-06       -0.00011707573       
+0.00099566400       -0.019817644       -0.0014973868        -0.10959062       +1.0942678e-05       -4.3715017e-05       
+0.0014227206       -0.095146223       +0.00045353106        -0.11570193       +4.7467421e-06       +0.00017592856       
+0.0016773970        -0.11870402       +0.00049460804       +0.0080224190       +9.5410142e-06       +0.00011602647       
+0.00024188207        -0.12701888       -0.00097996576        -0.13570478       +6.1882730e-06       -2.8407949e-06       
-0.00060035148       +0.071897293       -0.00014805976        -0.18906434       -8.9880165e-06       +8.3225184e-05       
-0.0016784320        -0.12306588       +0.00036463865       +0.0095822849       -2.8749977e-06       -7.9626816e-05       
+0.0015797420        +0.13675709       -0.00032363632       -0.0056769794       +1.8251096e-05       +1.3535595e-05       
-0.00084981765       +0.0064883901       +0.0018863878       +0.043467165       +3.3637620e-06       -3.2126473e-05       
+0.0017319920       -0.024373753       +0.0011719240       -0.020294819       +1.6060347e-06       -6.6416616e-05       
+0.00072908388       -0.061641825       -0.0010280630        +0.15828297       -6.0005243e-06       +0.00010978204       
-0.0010192560        -0.15607925       -0.00037029595       +0.092829045       +1.4808227e-05       -5.9437218e-05       
+0.00088763209       +0.0017481668       +0.00039999994        +0.18776586       +1.5108610e-05       +5.4833992e-06       
+0.0011931253       +0.046594214       +0.0012372410        +0.11412199       -6.0486647e-06       +6.3296149e-05       
-0.00048671667        -0.11354580       +0.0013795806        -0.10219577       -1.4527358e-06       +0.00017083134       
-0.0017539520       +0.011653092       -6.8377497e-05        +0.11743916       +9.1964950e-06       -0.00014161898       
-0.0020466350       -0.027442388       +0.00029183578       -0.035299706       -6.2226676e-06       -7.5388181e-05       
-0.0019387167       -0.056782501       +0.00061803874       -0.010382015       -3.2501805e-06       -9.7035048e-05       
-0.00097281038       +0.087985687       -0.0016107014       +0.039866158       -6.6650313e-06       -7.8270559e-05       
-0.00039202926        -0.11855660       -0.0015838696       +0.063710420       -1.4920155e-05       -6.0687455e-06       
-0.0012961322       +0.0037274910       -0.00078127663        +0.14771787       +1.2824114e-05       +5.6857461e-05       
-7.6394098e-05       -0.038329279       +0.0020699205       -0.019099237       -9.9362484e-06       +0.00013564702       
-0.0017355996       -0.047490651       +0.0011088298       -0.0080328087       -1.5307953e-06       -5.6696904e-05       
+0.00067720873        +0.13454482       +0.0014185917       +0.043880899       -8.2337124e-06       +3.8625537e-06       
+0.00066866865        -0.11363229       -0.00017329059        -0.16448165       -3.6054479e-06       -6.1994411e-05       
+0.00091497909        +0.11640997       +0.00025749265        +0.14883484       +4.0377421e-06       -4.6059829e-05       
+0.00036888331       +0.094677360       -7.0512454e-05        -0.18537451       -1.2862027e-05       -8.8493732e-05       
-0.00023068032        +0.12672015       -0.00041003457        +0.16268549       -4.5286217e-06       +0.00013501788       
+0.0010487431       -0.082319698       -0.00077041991        -0.14500814       +1.2552274e-05       +3.4613284e-06       
-0.0019630100       -0.057772532       -0.00037002189       +0.038692005       -8.9621044e-06       +8.6830274e-05       
+0.00072040616        +0.13052198       +0.0010054028        -0.11137233       +6.8131607e-06       -0.00013521242       
+0.00057323499       +0.065508498       -0.0016557920       -0.098712537       +1.3388585e-05       +2.5048030e-05       
-0.00077169936       +0.047720886       +0.0013247220        +0.13768303       +1.1650259e-05       -5.2624346e-05       
+0.00077260612       -0.052708645       -0.00062975447        +0.17895438       -6.3259924e-07       -0.00011783946       
-0.00080891968       -0.0082383589       +0.0012587075        +0.14927544       -1.5098804e-05       -0.00010522649       
+0.0013434410       +0.022247291       -0.00032806247        +0.15848802       -9.4047199e-06       +5.0907169e-06       
+0.00026030639       -0.088887361       -0.0018749771       +0.031686511       +5.4712101e-06       -0.00014859491       
-0.0012591602       +0.064644545       +1.9886059e-05        -0.15716318       +1.1959276e-06       +0.00013550912       
+0.00082983373       +0.014319173       -0.0011786042        -0.15412860       +3.9903623e-06       -0.00014514684       
+0.0012389864       +0.080013850       +0.00054344369        +0.14153297       -3.9366068e-06       +5.0793852e-05       
-0.00059405090       -0.040078804       -0.0012817953        +0.15222587       -1.3812465e-06       -5.4439809e-05       
-0.00093863127       +0.047758528       -0.0018339755       +0.0034866194       +7.0488629e-06       +0.00017440844       
+9.6482568e-05        +0.17186985       +0.0010328518       -0.066616968       -1.8027797e-06       -0.00013875364       
+0.0014831653       +0.043645973       +0.00056112535        -0.13299098       -6.2431945e-06       +0.00010127145       
+0.00081297578       -0.060824851       -0.00089081302        +0.16276838       -1.2324444e-05       +0.00010766167       
-0.00063775330       +0.0067233070       -0.0012435225        +0.15862536       +8.2099421e-06       +9.4714897e-05       
-0.00049097032        +0.18385355       +0.00053726924       +0.075091637       -8.8373621e-06       +4.0623141e-05       
+0.00068111388        -0.10196339       -0.0015322851       -0.078887958       +1.1247431e-05       -7.0228365e-05       
-0.00063990014        -0.14844319       -0.0010889742       -0.082153719       -1.8476848e-06       +0.00012099109       
+0.00064536638        +0.19441705       -0.00018115698       -0.049465527       +6.0394566e-06       +9.2598111e-05       
+0.0015774299       +0.092227917       -0.00025577901        +0.10341621       +1.6117406e-05       +7.5022505e-05       
+0.00067715148        -0.11240938       -0.00037527688        -0.16158108       +1.3137377e-05       +6.6406987e-05       
+0.00091669267        +0.17698106       +0.00067956841       -0.019856967       -1.0218794e-05       -1.5590582e-05       
-0.0013375947        -0.16097429       +0.00030555864       +5.8416053e-05       +3.2189708e-06       +3.2674221e-05       
-0.00072445329       +0.046471808       +0.0015492422        -0.11544918       -3.6472074e-06       +3.7257028e-05       
-0.00079357880        +0.17634689       -0.00062960304       +0.058121274       +1.2085122e-05       -5.5382362e-05       
-0.0014637277       -0.0072365702       -0.00071035927        -0.13496120       -6.2214442e-06       -0.00010619102       
+0.00057247424        +0.10694665       -0.0017232797       -0.018060963       +6.6262909e-06       +0.00012299057       
-0.0015639445       -0.096121288       +0.00031308791        +0.10029564       +1.5959444e-08       -0.00012447283       
-0.00048320682       -0.066277251       -0.0015832573        +0.11376899       -1.1430615e-05       +7.6009143e-05       
+0.0011736021       -0.081475599       -0.0015528015       +0.014641287       -9.7186372e-06       -1.1080641e-05       
-0.00086023754       -0.010034985       -0.00083616762        +0.17391214       +8.6505376e-06       -5.5755773e-05       
-0.00097216011        -0.10420761       -0.0015622483       +0.0046480901       -5.4347545e-06       -4.4090443e-05       
-0.00086782007        -0.12166861       +0.00099040183        +0.11222592       -8.9476750e-06       -2.8657783e-05       
-0.0014880761       +0.013306058       -0.0014400115       -0.040998726       -2.6755757e-06       +4.5984868e-06       
-0.00096436554        -0.13259229       +0.00086111430        -0.10218650       +1.1904508e-05       -1.8024136e-05       
+0.00047820817       +0.086791351       -0.0012732408        +0.13677351       -1.4543110e-05       -4.7502307e-05       
+0.00084567555        -0.13153768       -0.0013770296       -0.036359938       +1.3026614e-05       +1.2640463e-06       
+0.00031203459       +0.019174323       +0.0014374916        +0.15077417       -1.0711553e-05       -4.7129435e-05       
+0.0017774599       -0.073862087       +0.00015635800       -0.086280111       +2.5188980e-06       +5.8335427e-06       
-0.0013728651       +0.016407243       -0.00066373310        -0.14565638       +1.4332521e-06       -0.00013185659       
-0.00079653182        +0.18923671       +0.00015573298       +0.048376561       -1.7573441e-05       +3.4143508e-05       
+0.0010577852        -0.12880406       +0.00063419466        -0.11373817       -4.4735176e-06       +7.9272436e-05       
-0.00047868894       +0.057714330       -0.0019656125       +0.021892511       +3.2949094e-06       +1.9097518e-05       
+0.0013549937        -0.16113413       +0.00019933629       -0.0040428443       +1.4795277e-05       +6.1700913e-05       
-9.2585917e-05        +0.14104826       -0.0011599616        -0.10631340       -1.8541485e-06       -2.7406383e-05       
+0.0015647518       +0.041164191       +0.00032153663        -0.13238260       +1.2038049e-05       -2.0480346e-06       
-0.00098207315       +0.0034937804       -0.0012919032        -0.13561327       -6.4432069e-06       -8.2153158e-06       
-0.0016940779       +0.038584284       -0.00025161742        -0.11797086       +1.0107434e-05       +0.00011489811       
-0.0010245265        -0.11802182       -0.00080940681        -0.11730683       +9.3951671e-06       +8.4287416e-05       
+0.00047303164        +0.17915388       +0.00067482075       +0.076488244       -1.2396140e-05       -0.00011910397       
-6.4568363e-05       +0.061505635       -0.0019171304       +0.064493876       -2.8668592e-06       -0.00015467190       
-0.0012126015        -0.15777087       -0.00025465502       +0.067035946       -1.5180867e-05       +1.1561842e-05       
-0.00048808680       -0.0061765920       -0.0010138075        -0.17899578       -1.7821418e-05       +6.1482694e-05       
-0.0015723589       -0.029258939       -0.0013608235       -0.025305424       -2.6661690e-06       -0.00016628466       
+0.0014265252       +0.081573552       +0.00032869632        -0.12904876       -2.2792116e-06       -6.1979227e-05       
-0.0020995209       +0.0032834121       +0.00012345949       -0.022246361       -2.9364591e-06       +0.00012617053       
-0.00018579026       +0.092170722       -0.00085990022        +0.16882854       +4.8466897e-06       +8.5324285e-05       
-0.0012487133       -0.099256453       +0.00033980344        -0.13467971       -4.9130746e-06       -2.9160426e-06       
+0.0018112855       +0.072923837       -0.00072582775       +0.036664519       +9.5594499e-06       +3.8931540e-05       
-0.00025412617       +0.090700763       -0.0012571304        -0.14163963       +1.6013592e-06       +0.00013168452       
+0.00013893245       +0.051403553       +0.0016644718        -0.11915524       -1.7678377e-05       -3.9593264e-05       
-0.00073378236        +0.14876361       -0.0012559754       -0.038056041       +1.3162612e-05       -0.00011840117       
-0.00013837330        +0.11642191       +0.0016074024       +0.071798492       +1.0040521e-05       -8.9364954e-05       
-0.00055208873        -0.15984789       -0.0010455653       -0.072156417       +3.6422559e-06       +2.2135247e-05       
+0.00058397793       +0.038871122       -0.00086304761        -0.17991166       +1.3403323e-05       -3.0568365e-05       
+0.00093217180       +0.075103234       +0.00077870987        +0.15602613       -1.1244491e-05       +5.2788438e-06       
+0.0012513278       -0.079049087       -0.0014586386       +0.039430272       +1.4243564e-06       +7.9608679e-05       
-0.00046711649       +0.072015505       +0.0017747602       +0.076629183       +7.5181699e-06       +0.00010873821       
-0.0012929957       +0.0086357267       +0.0011761915        +0.11878873       +9.3555319e-06       -0.00012186637       
-0.00052600585        +0.19931293       -0.00041419540       +0.023020397       -1.0157225e-05       +0.00012359282       
+0.00016595587        +0.11761015       -0.0012199083        -0.12549366       -6.8153993e-06       +2.8582593e-05       
-0.0010342269       -0.088516315       +0.0015401874       -0.049847955       -1.6498251e-05       -6.0106940e-05       
-0.00067216338        +0.18516888       +0.00014902359       +0.075566871       +5.4697875e-06       +1.6891973e-05       
-0.00095149385        -0.16358798       +0.00081634946       -0.047531927       +1.7590975e-05       -3.7563561e-06       
-0.00089735603       -0.033043439       +0.0018832308       +0.011316100       -1.7698135e-05       +3.9236153e-05       
+0.00013619568        +0.15273544       +0.0010775996       +0.098041653       +7.7756864e-06       +6.3533679e-05       
-3.0056817e-05        -0.12496473       +0.0016802474       +0.029672389       +1.0040930e-05       -5.1034948e-05       
-0.0017408571       -0.097817257       -0.00047549345       +0.051019532       -8.8330148e-06       +3.8989953e-05       
+0.00052351646        +0.18501671       +0.00055653387       -0.068328641       +1.9415938e-06       -0.00015175900       
-7.0129138e-05        +0.17690456       +0.00068112144       +0.093564481       +1.7841320e-05       +5.8927068e-05       
+0.0010456413       -0.040665577       -0.0012879637        +0.12474827       +4.6716417e-06       -3.5205474e-05       
-0.0016865506       -0.028614514       +0.0012416171       -0.0076507948       +1.5097821e-05       +2.9217015e-05       
-0.00095697127        -0.14944594       -0.00032542809        +0.11039438       +1.0330155e-05       -4.2189257e-05       
+0.00093037237        -0.11418400       +0.0014744658       -0.036105020       +6.6712691e-06       +3.0347162e-05       
-0.00090149369        -0.13161033       -0.0013800692       -0.015616760       +1.0830695e-05       +0.00013798645       
+0.0010912507        +0.11451015       +3.3337898e-05        -0.14037811       +9.4712913e-06       -0.00011357121       
+0.00025970942        -0.13816692       -0.0015802972       +4.7949754e-05       -1.7606445e-05       -4.3881280e-06       
+0.0010392052       -0.087866590       +0.0014118595       +0.079274813       +9.1613064e-07       +0.00017942336       
+0.00041319493       +0.016927490       -0.00048315521        +0.20102177       -1.4483742e-05       -8.4199663e-05       
-0.00058666802       +0.069783323       -0.0018366000       -0.051918017       -1.4314146e-05       -9.2492244e-05       
+0.00035145576       +0.019293662       -0.0020673439       +0.019784305       -1.3121687e-05       +4.0388647e-06       
-0.0015330782       +0.077147496       +0.0012329813       +0.0089738919       +7.7107401e-06       -0.00013968430       
-0.00030392143        -0.17020439       -0.00058081537        -0.10710415       -1.1706287e-05       +1.4615397e-05       
+0.00010560401        +0.12867032       -0.0016462774       -0.031114579       -1.2465903e-06       +2.2941134e-05       
-0.00066692428        -0.11802363       +0.00065279159        +0.14865785       -1.4826686e-05       +3.3972072e-05       
+0.0015490034        +0.12629340       -0.00026687981       +0.063887373       +9.9598255e-06       -0.00013828518       
-0.00039261562       -0.068411370       +0.0016399917        +0.10779921       +1.7447965e-05       -2.5031858e-05       
-3.3065845e-05        +0.16906154       +0.0012614431       -0.015259668       +1.2434874e-06       +5.8432612e-06       
+0.00040678506        +0.15262732       +0.0013563262       +0.037308639       -3.0459763e-06       +0.00015520513       
+0.0010881309       +0.015670242       -0.0014880044        +0.10252106       -1.4606866e-05       +3.3316517e-05       
+0.0017964224       -0.014895898       -0.0011008937       +0.011184405       +1.3334219e-05       -1.7017108e-05       
-0.00049180363       +0.091568866       +0.0015534043       -0.099013974       -1.1660523e-06       +0.00013119994       
-0.00054204685       -0.085721068       -0.0012572582        -0.13654578       +8.6965140e-06       -8.9353025e-05       
-0.00037110023        +0.15372601       +0.00095201361        -0.10327556       +7.6550363e-06       -0.00010039661       
+0.00025897898       -0.025280611       -0.0020288772       -0.047589345       +3.4178354e-06       +0.00011290248       
+0.0019347378       -0.019425835       -0.00050796608       -0.065941023       -6.2286591e-06       +5.3721506e-05       
+0.00086732544        -0.12761246       -0.00055457635        +0.13362245       -6.7393782e-06       -5.6251230e-06       
+0.00038371239        +0.13488765       -0.0014502810       -0.063543689       -1.4133533e-05       -7.0625818e-06       
-0.00085511247        -0.11494360       +0.00023636250        -0.15380216       +5.5190358e-06       -0.00015436264       
-0.00098303965       +0.094600335       +0.00047072497        -0.15462622       +5.2555454e-06       +0.00010096414       
-0.00013444805       -0.018940867       +0.00044397552        -0.20549287       -5.8922864e-06       -0.00010051580       
-0.0012992817       +0.082146719       +0.0011059097       +0.094224233       +7.8520117e-06       +0.00016121020       
+0.00070496657        +0.15066569       +0.00018463298        -0.12933353       -8.4234775e-07       -0.00014535783       
-0.0015195864        -0.14512637       +0.00022471192       +0.0089406680       -4.4909594e-06       +0.00016345328       
-0.00060939112       -0.039790464       +0.0018333067       -0.076360939       +1.2762710e-05       -9.0932633e-05       
-3.1098246e-05        -0.16129384       +0.0012039159       -0.064949779       -1.4991698e-06       -6.0384220e-05       
+0.00044922237        +0.19966353       +5.4509953e-05       -0.053148260       -1.3479400e-05       -7.7099681e-05       
+0.00026308546        -0.16494180       +0.0012778847       -0.022586523       +9.7194228e-06       +1.2095239e-05       
